2024-04-10 14:53:38,393 INFO    StreamThr :24129 [internal.py:wandb_internal():87] W&B internal server running at pid: 24129, started at: 2024-04-10 14:53:38.393095
2024-04-10 14:53:38,997 DEBUG   HandlerThread:24129 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-04-10 14:53:39,341 DEBUG   HandlerThread:24129 [system_info.py:_save_conda():86] Saving conda packages done
2024-04-10 14:53:39,341 INFO    HandlerThread:24129 [system_monitor.py:probe():187] Finished publishing system info
2024-04-10 14:53:39,343 DEBUG   SenderThread:24129 [sender.py:send():334] send: files
2024-04-10 14:53:39,343 INFO    SenderThread:24129 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-04-10 14:53:39,346 DEBUG   SenderThread:24129 [sender.py:send():334] send: telemetry
2024-04-10 14:53:39,347 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: stop_status
2024-04-10 14:53:39,347 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: stop_status
2024-04-10 14:53:39,625 DEBUG   SenderThread:24129 [sender.py:send():334] send: config
2024-04-10 14:53:39,811 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/conda-environment.yaml
2024-04-10 14:53:39,811 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/requirements.txt
2024-04-10 14:53:39,811 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/wandb-summary.json
2024-04-10 14:53:39,811 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/wandb-metadata.json
2024-04-10 14:53:39,811 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/output.log
2024-04-10 14:53:39,928 DEBUG   SenderThread:24129 [sender.py:send():334] send: use_artifact
2024-04-10 14:53:39,946 INFO    Thread-16 :24129 [upload_job.py:push():143] Uploaded file /tmp/tmpyuuw7cuzwandb/bbems1ja-wandb-metadata.json
2024-04-10 14:53:40,669 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: log_artifact
2024-04-10 14:53:40,669 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: log_artifact
2024-04-10 14:53:41,671 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: poll_exit
2024-04-10 14:53:41,811 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/output.log
2024-04-10 14:53:44,014 INFO    Thread-18 :24129 [upload_job.py:push():101] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpwqjb0u_u
2024-04-10 14:53:44,811 INFO    SenderThread:24129 [sender.py:send_request_log_artifact():1379] logged artifact clean_sample.csv - {'id': 'QXJ0aWZhY3Q6NzkyMjQ2OTIy', 'digest': 'd1caf0f1b6fe9e1d49d7c0b252c8b39a', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MTQwMTI5Ng==', 'latestArtifact': None}, 'version': 'latest'}
2024-04-10 14:53:44,811 DEBUG   SenderThread:24129 [sender.py:send():334] send: exit
2024-04-10 14:53:44,811 INFO    SenderThread:24129 [sender.py:send_exit():557] handling exit code: 0
2024-04-10 14:53:44,811 INFO    SenderThread:24129 [sender.py:send_exit():559] handling runtime: 1
2024-04-10 14:53:44,812 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: status_report
2024-04-10 14:53:44,813 INFO    SenderThread:24129 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-04-10 14:53:44,813 INFO    SenderThread:24129 [sender.py:send_exit():565] send defer
2024-04-10 14:53:44,813 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/wandb-summary.json
2024-04-10 14:53:44,813 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: poll_exit
2024-04-10 14:53:44,813 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:44,813 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 0
2024-04-10 14:53:44,813 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:44,813 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 0
2024-04-10 14:53:44,813 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 1
2024-04-10 14:53:44,814 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:44,814 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 1
2024-04-10 14:53:44,814 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:44,814 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 1
2024-04-10 14:53:44,814 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 2
2024-04-10 14:53:44,814 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:44,814 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 2
2024-04-10 14:53:44,814 INFO    HandlerThread:24129 [system_monitor.py:finish():161] Stopping system monitor
2024-04-10 14:53:44,814 DEBUG   SystemMonitor:24129 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-04-10 14:53:44,814 DEBUG   SystemMonitor:24129 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-04-10 14:53:44,814 DEBUG   SystemMonitor:24129 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-04-10 14:53:44,815 INFO    HandlerThread:24129 [interfaces.py:finish():175] Joined cpu
2024-04-10 14:53:44,815 INFO    HandlerThread:24129 [interfaces.py:finish():175] Joined disk
2024-04-10 14:53:44,818 INFO    HandlerThread:24129 [interfaces.py:finish():175] Joined gpu
2024-04-10 14:53:44,818 INFO    HandlerThread:24129 [interfaces.py:finish():175] Joined memory
2024-04-10 14:53:44,818 INFO    HandlerThread:24129 [interfaces.py:finish():175] Joined network
2024-04-10 14:53:44,818 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:44,818 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 2
2024-04-10 14:53:44,818 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 3
2024-04-10 14:53:44,818 DEBUG   SenderThread:24129 [sender.py:send():334] send: stats
2024-04-10 14:53:44,819 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:44,819 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 3
2024-04-10 14:53:44,819 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:44,819 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 3
2024-04-10 14:53:44,819 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 4
2024-04-10 14:53:44,819 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:44,819 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 4
2024-04-10 14:53:44,819 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:44,819 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 4
2024-04-10 14:53:44,819 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 5
2024-04-10 14:53:44,819 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:44,819 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 5
2024-04-10 14:53:44,819 DEBUG   SenderThread:24129 [sender.py:send():334] send: summary
2024-04-10 14:53:44,820 INFO    SenderThread:24129 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-04-10 14:53:44,820 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:44,820 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 5
2024-04-10 14:53:44,820 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 6
2024-04-10 14:53:44,820 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:44,820 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 6
2024-04-10 14:53:44,820 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:44,820 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 6
2024-04-10 14:53:44,822 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: status_report
2024-04-10 14:53:45,022 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 7
2024-04-10 14:53:45,022 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:45,022 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 7
2024-04-10 14:53:45,022 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:45,022 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 7
2024-04-10 14:53:45,633 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 8
2024-04-10 14:53:45,633 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:45,633 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 8
2024-04-10 14:53:45,633 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:45,633 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 8
2024-04-10 14:53:45,643 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 9
2024-04-10 14:53:45,643 DEBUG   SenderThread:24129 [sender.py:send():334] send: artifact
2024-04-10 14:53:45,643 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:45,644 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 9
2024-04-10 14:53:45,813 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/config.yaml
2024-04-10 14:53:45,813 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/wandb-summary.json
2024-04-10 14:53:45,813 INFO    Thread-13 :24129 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/output.log
2024-04-10 14:53:46,672 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: keepalive
2024-04-10 14:53:46,922 INFO    Thread-20 :24129 [upload_job.py:push():101] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpkp30lxrr
2024-04-10 14:53:46,931 INFO    Thread-21 :24129 [upload_job.py:push():101] Uploaded file /root/.local/share/wandb/artifacts/staging/tmp5sq8h2l8
2024-04-10 14:53:48,087 INFO    SenderThread:24129 [sender.py:send_artifact():1415] sent artifact job-https___github.com_gabrielsantoyo_Project-Build-an-ML-Pipeline-Starter.git_src_basic_cleaning_run.py - {'id': 'QXJ0aWZhY3Q6NzkyMjQ2OTc3', 'digest': '7a7bcde74656b027f22021464778eef4', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MTQwMTMwNQ==', 'latestArtifact': None}, 'version': 'latest'}
2024-04-10 14:53:48,087 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:48,087 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 9
2024-04-10 14:53:48,087 INFO    SenderThread:24129 [dir_watcher.py:finish():362] shutting down directory watcher
2024-04-10 14:53:48,814 INFO    SenderThread:24129 [dir_watcher.py:finish():392] scan: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files
2024-04-10 14:53:48,814 INFO    SenderThread:24129 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/output.log output.log
2024-04-10 14:53:48,814 INFO    SenderThread:24129 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/conda-environment.yaml conda-environment.yaml
2024-04-10 14:53:48,814 INFO    SenderThread:24129 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/config.yaml config.yaml
2024-04-10 14:53:48,816 INFO    SenderThread:24129 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/wandb-metadata.json wandb-metadata.json
2024-04-10 14:53:48,816 INFO    SenderThread:24129 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/requirements.txt requirements.txt
2024-04-10 14:53:48,816 INFO    SenderThread:24129 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/wandb-summary.json wandb-summary.json
2024-04-10 14:53:48,816 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 10
2024-04-10 14:53:48,818 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:48,820 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 10
2024-04-10 14:53:48,822 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:48,822 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 10
2024-04-10 14:53:48,822 INFO    SenderThread:24129 [file_pusher.py:finish():160] shutting down file pusher
2024-04-10 14:53:49,307 INFO    Thread-25 :24129 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/requirements.txt
2024-04-10 14:53:49,354 INFO    Thread-22 :24129 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/output.log
2024-04-10 14:53:49,372 INFO    Thread-26 :24129 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/wandb-summary.json
2024-04-10 14:53:49,373 INFO    Thread-24 :24129 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/config.yaml
2024-04-10 14:53:49,410 INFO    Thread-23 :24129 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/files/conda-environment.yaml
2024-04-10 14:53:49,611 INFO    Thread-12 :24129 [sender.py:transition_state():585] send defer: 11
2024-04-10 14:53:49,611 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:49,611 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 11
2024-04-10 14:53:49,611 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:49,611 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 11
2024-04-10 14:53:49,611 INFO    SenderThread:24129 [file_pusher.py:join():165] waiting for file pusher
2024-04-10 14:53:49,612 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 12
2024-04-10 14:53:49,612 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:49,612 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 12
2024-04-10 14:53:49,612 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:49,612 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 12
2024-04-10 14:53:49,692 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 13
2024-04-10 14:53:49,692 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:49,692 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 13
2024-04-10 14:53:49,692 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:49,692 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 13
2024-04-10 14:53:49,692 INFO    SenderThread:24129 [sender.py:transition_state():585] send defer: 14
2024-04-10 14:53:49,693 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: defer
2024-04-10 14:53:49,693 INFO    HandlerThread:24129 [handler.py:handle_request_defer():170] handle defer: 14
2024-04-10 14:53:49,693 DEBUG   SenderThread:24129 [sender.py:send():334] send: final
2024-04-10 14:53:49,693 DEBUG   SenderThread:24129 [sender.py:send():334] send: footer
2024-04-10 14:53:49,693 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: defer
2024-04-10 14:53:49,693 INFO    SenderThread:24129 [sender.py:send_request_defer():581] handle sender defer: 14
2024-04-10 14:53:49,693 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: poll_exit
2024-04-10 14:53:49,694 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: poll_exit
2024-04-10 14:53:49,694 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: server_info
2024-04-10 14:53:49,694 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: get_summary
2024-04-10 14:53:49,694 DEBUG   SenderThread:24129 [sender.py:send_request():361] send_request: server_info
2024-04-10 14:53:49,695 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: sampled_history
2024-04-10 14:53:49,868 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: status_report
2024-04-10 14:53:49,868 INFO    MainThread:24129 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2024-04-10 14:53:49,869 INFO    MainThread:24129 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2024-04-10 14:53:49,869 INFO    MainThread:24129 [wandb_run.py:_footer_sync_info():3383] logging synced files
2024-04-10 14:53:49,869 DEBUG   HandlerThread:24129 [handler.py:handle_request():144] handle_request: shutdown
2024-04-10 14:53:49,869 INFO    HandlerThread:24129 [handler.py:finish():841] shutting down handler
2024-04-10 14:53:50,868 INFO    SenderThread:24129 [sender.py:finish():1491] shutting down sender
2024-04-10 14:53:50,869 INFO    SenderThread:24129 [file_pusher.py:finish():160] shutting down file pusher
2024-04-10 14:53:50,869 INFO    SenderThread:24129 [file_pusher.py:join():165] waiting for file pusher
2024-04-10 14:53:50,869 INFO    WriterThread:24129 [datastore.py:close():299] close: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240410_145338-6y9ams79/run-6y9ams79.wandb
